date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,feature_model,foundation_model
2016-05-13 19:00:00,208.33333333333334,97.46163394267658,348.3333333333333,123.33333333333333,126.66666666666667,348.432667343944,203.3772745283852,178.44249,147.57378
2016-05-13 20:00:00,120.0,97.46163394267658,348.3333333333333,100.0,116.66666666666667,348.53200135455467,181.0004874154709,171.80515,109.84118
2016-05-13 21:00:00,63.333333333333336,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,348.63133536516534,127.74996571155104,102.870804,77.57862
2016-05-13 22:00:00,55.0,97.46163394267658,348.3333333333333,60.0,53.333333333333336,348.730669375776,101.67078559645245,67.03617,62.911682
2016-05-13 23:00:00,61.666666666666664,97.46163394267658,348.3333333333333,56.666666666666664,58.333333333333336,348.8300033863867,86.31111564313508,57.93387,57.007668
2016-05-14 00:00:00,58.333333333333336,97.46163394267658,348.3333333333333,55.0,51.666666666666664,348.92933739699737,75.41068021356301,61.74652,55.389503
2016-05-14 01:00:00,63.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,349.02867140760804,68.94637759562886,58.687256,54.986927
2016-05-14 02:00:00,60.0,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,349.1280054182187,63.95171275034633,62.403835,53.650803
2016-05-14 03:00:00,60.0,97.46163394267658,348.3333333333333,58.333333333333336,55.0,349.2273394288294,60.65351003488118,61.671257,53.600666
2016-05-14 04:00:00,60.0,97.46163394267658,348.3333333333333,50.0,55.0,349.32667343944007,60.67083883348568,62.41182,52.55178
2016-05-14 05:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,51.666666666666664,349.4260074500508,68.69280118763876,62.75197,53.18195
2016-05-14 06:00:00,63.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,53.333333333333336,349.5253414606615,79.38547626378232,72.986435,56.06194
2016-05-14 07:00:00,113.33333333333333,97.46163394267658,348.3333333333333,176.66666666666666,148.33333333333334,349.62467547127216,107.05693765688274,86.923485,84.46196
2016-05-14 08:00:00,133.33333333333334,97.46163394267658,348.3333333333333,338.3333333333333,121.66666666666667,349.72400948188283,126.02213753516176,117.42222,134.96332
2016-05-14 09:00:00,118.33333333333333,97.46163394267658,348.3333333333333,93.33333333333333,153.33333333333334,349.8233434924935,110.17663542300834,119.75184,171.62581
2016-05-14 10:00:00,158.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,178.33333333333334,349.9226775031042,117.32413049571726,136.1131,195.59021
2016-05-14 11:00:00,96.66666666666667,97.46163394267658,348.3333333333333,355.0,161.66666666666666,350.02201151371486,127.92871357838516,130.98999,211.63235
2016-05-14 12:00:00,116.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,86.66666666666667,350.12134552432553,122.35565722737556,125.09595,188.67145
2016-05-14 13:00:00,113.33333333333333,97.46163394267658,348.3333333333333,268.3333333333333,75.0,350.2206795349362,116.65309550065912,114.50903,170.93253
2016-05-14 14:00:00,106.66666666666667,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,350.3200135455469,112.91026361260582,123.16111,140.74905
2016-05-14 15:00:00,130.0,97.46163394267658,348.3333333333333,201.66666666666666,103.33333333333333,350.41934755615756,105.79800217123608,114.05905,135.91821
2016-05-14 16:00:00,111.66666666666667,97.46163394267658,348.3333333333333,351.6666666666667,91.66666666666667,350.51868156676824,138.73917965920035,122.83498,153.19417
2016-05-14 17:00:00,241.66666666666666,97.46163394267658,348.3333333333333,231.66666666666666,83.33333333333333,350.6180155773789,190.95092979639804,144.12907,166.54126
2016-05-14 18:00:00,166.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,285.0,350.7173495879896,190.0474310516446,180.61887,151.492
2016-05-14 19:00:00,90.0,97.52798298634431,166.66666666666666,208.33333333333334,120.0,166.7041764640018,137.2860796469888,143.70137,116.720024
2016-05-14 20:00:00,86.66666666666667,97.52798298634431,166.66666666666666,120.0,86.66666666666667,166.7416862613369,110.72253959181738,104.523636,98.381165
2016-05-14 21:00:00,75.0,97.52798298634431,166.66666666666666,63.333333333333336,56.666666666666664,166.77919605867203,77.41615536061933,73.80661,76.78308
2016-05-14 22:00:00,61.666666666666664,97.52798298634431,166.66666666666666,55.0,58.333333333333336,166.81670585600716,63.361496697642735,71.016556,65.4949
2016-05-14 23:00:00,48.333333333333336,97.52798298634431,166.66666666666666,61.666666666666664,56.666666666666664,166.8542156533423,56.39765529508993,62.05837,61.395473
2016-05-15 00:00:00,53.333333333333336,97.52798298634431,166.66666666666666,58.333333333333336,58.333333333333336,166.8917254506774,54.02985098580992,57.289806,59.926033
2016-05-15 01:00:00,55.0,97.52798298634431,166.66666666666666,63.333333333333336,51.666666666666664,166.92923524801253,54.82070062629012,58.086323,59.48017
2016-05-15 02:00:00,51.666666666666664,97.52798298634431,166.66666666666666,60.0,55.0,166.96674504534766,54.07229458675039,58.308067,59.198883
2016-05-15 03:00:00,40.0,97.52798298634431,166.66666666666666,60.0,56.666666666666664,167.00425484268277,53.27325829548788,57.80481,57.085102
2016-05-15 04:00:00,51.666666666666664,97.52798298634431,166.66666666666666,60.0,50.0,167.0417646400179,53.98041861922822,57.863007,56.86341
2016-05-15 05:00:00,56.666666666666664,97.52798298634431,166.66666666666666,56.666666666666664,56.666666666666664,167.07927443735304,62.89876495542531,57.439556,57.25381
2016-05-15 06:00:00,51.666666666666664,97.52798298634431,166.66666666666666,63.333333333333336,50.0,167.11678423468817,72.00334916578359,60.52536,60.767845
2016-05-15 07:00:00,93.33333333333333,97.52798298634431,166.66666666666666,113.33333333333333,60.0,167.15429403202327,101.39618326836477,72.65503,76.82203
2016-05-15 08:00:00,118.33333333333333,97.52798298634431,166.66666666666666,133.33333333333334,183.33333333333334,167.1918038293584,119.40285783811171,111.31717,101.62989
2016-05-15 09:00:00,101.66666666666667,97.52798298634431,166.66666666666666,118.33333333333333,143.33333333333334,167.22931362669354,110.39669599132375,112.9361,107.228226
2016-05-15 10:00:00,108.33333333333333,97.52798298634431,166.66666666666666,158.33333333333334,135.0,167.26682342402864,120.31999776475112,111.48912,105.56695
2016-05-15 11:00:00,105.0,97.52798298634431,166.66666666666666,96.66666666666667,50.0,167.30433322136378,120.83655245264217,107.1749,84.4471
2016-05-15 12:00:00,96.66666666666667,97.52798298634431,166.66666666666666,116.66666666666667,56.666666666666664,167.3418430186989,116.52722028994177,108.21994,79.91912
2016-05-15 13:00:00,136.66666666666666,97.52798298634431,166.66666666666666,113.33333333333333,56.666666666666664,167.37935281603404,110.14957713079852,102.836136,76.20558
2016-05-15 14:00:00,88.33333333333333,97.52798298634431,166.66666666666666,106.66666666666667,56.666666666666664,167.41686261336915,104.91598714253448,110.97194,78.92988
2016-05-15 15:00:00,93.33333333333333,97.52798298634431,166.66666666666666,130.0,50.0,167.45437241070428,100.22615612632214,124.76121,79.25612
2016-05-15 16:00:00,143.33333333333334,97.52798298634431,166.66666666666666,111.66666666666667,55.0,167.4918822080394,125.411349575826,110.68013,94.17615
2016-05-15 17:00:00,236.66666666666666,97.52798298634431,166.66666666666666,241.66666666666666,56.666666666666664,167.52939200537452,187.68333647900627,154.22533,150.05432
2016-05-15 18:00:00,98.33333333333333,97.52798298634431,166.66666666666666,166.66666666666666,50.0,167.56690180270965,182.13842255164732,178.04445,139.3553
2016-05-15 19:00:00,96.66666666666667,97.46169220519654,98.33333333333333,90.0,60.0,98.34777296456735,110.53295955008272,118.83548,99.72301
2016-05-15 20:00:00,246.66666666666666,97.46169220519654,98.33333333333333,86.66666666666667,78.33333333333333,98.3622125958014,85.95029088384268,96.93805,89.378426
2016-05-15 21:00:00,203.33333333333334,97.46169220519654,98.33333333333333,75.0,63.333333333333336,98.37665222703542,59.43070430132181,131.89832,70.57977
2016-05-15 22:00:00,86.66666666666667,97.46169220519654,98.33333333333333,61.666666666666664,58.333333333333336,98.39109185826946,46.9228924242918,122.98014,61.022816
2016-05-15 23:00:00,83.33333333333333,97.46169220519654,98.33333333333333,48.333333333333336,53.333333333333336,98.40553148950349,43.00343658357448,81.56751,57.57888
2016-05-16 00:00:00,61.666666666666664,97.46169220519654,98.33333333333333,53.333333333333336,55.0,98.41997112073753,43.81437028322463,74.44115,56.494034
2016-05-16 01:00:00,53.333333333333336,97.46169220519654,98.33333333333333,55.0,58.333333333333336,98.43441075197155,45.66897343998184,61.96358,56.245792
2016-05-16 02:00:00,56.666666666666664,97.46169220519654,98.33333333333333,51.666666666666664,55.0,98.4488503832056,45.92111650382216,57.83188,55.37974
2016-05-16 03:00:00,53.333333333333336,97.46169220519654,98.33333333333333,40.0,53.333333333333336,98.46329001443962,45.567800433934565,57.873463,53.96634
2016-05-16 04:00:00,55.0,97.46169220519654,98.33333333333333,51.666666666666664,56.666666666666664,98.47772964567366,47.41990241132064,58.09605,54.103497
2016-05-16 05:00:00,51.666666666666664,97.46169220519654,98.33333333333333,56.666666666666664,65.0,98.49216927690769,55.41116092353418,61.414227,60.386147
2016-05-16 06:00:00,53.333333333333336,97.46169220519654,98.33333333333333,51.666666666666664,55.0,98.50660890814173,63.8736730045545,57.923782,61.757362
2016-05-16 07:00:00,61.666666666666664,97.46169220519654,98.33333333333333,93.33333333333333,56.666666666666664,98.52104853937576,95.56074620974664,68.88755,70.19523
2016-05-16 08:00:00,88.33333333333333,97.46169220519654,98.33333333333333,118.33333333333333,61.666666666666664,98.5354881706098,114.8750768995858,82.69061,69.39523
2016-05-16 09:00:00,70.0,97.46169220519654,98.33333333333333,101.66666666666667,66.66666666666667,98.54992780184382,106.47881366039576,101.39439,63.76286
2016-05-16 10:00:00,148.33333333333334,97.46169220519654,98.33333333333333,108.33333333333333,55.0,98.56436743307786,116.9834818675308,103.98395,65.593056
2016-05-16 11:00:00,103.33333333333333,97.46169220519654,98.33333333333333,105.0,61.666666666666664,98.57880706431189,118.9083109266993,112.651726,66.90599
2016-05-16 12:00:00,206.66666666666666,97.46169220519654,98.33333333333333,96.66666666666667,135.0,98.59324669554593,113.26355479189247,131.91423,68.91456
2016-05-16 13:00:00,266.6666666666667,97.46169220519654,98.33333333333333,136.66666666666666,173.33333333333334,98.60768632677996,110.07260417724451,135.09648,71.10007
2016-05-16 14:00:00,88.33333333333333,97.46169220519654,98.33333333333333,88.33333333333333,88.33333333333333,98.622125958014,102.956612777104,171.92007,72.98173
2016-05-16 15:00:00,111.66666666666667,97.46169220519654,98.33333333333333,93.33333333333333,70.0,98.63656558924802,99.65986386939844,130.48944,74.29359
2016-05-16 16:00:00,88.33333333333333,97.46169220519654,98.33333333333333,143.33333333333334,78.33333333333333,98.65100522048206,126.74003450039652,122.53162,88.75456
2016-05-16 17:00:00,243.33333333333334,97.46169220519654,98.33333333333333,236.66666666666666,268.3333333333333,98.66544485171609,184.62749175823836,139.30598,173.53148
2016-05-16 18:00:00,155.0,97.46169220519654,98.33333333333333,98.33333333333333,120.0,98.67988448295013,166.9341033749183,161.89471,129.75511
2016-05-16 19:00:00,115.0,97.59198061246973,155.0,96.66666666666667,110.0,155.03305785123968,125.5996652906712,123.05216,118.75692
2016-05-16 20:00:00,96.66666666666667,97.59198061246973,155.0,246.66666666666666,95.0,155.06611570247935,114.33714884543218,112.7648,105.087616
2016-05-16 21:00:00,68.33333333333333,97.59198061246973,155.0,203.33333333333334,71.66666666666667,155.099173553719,82.58734305400942,93.29102,75.09044
2016-05-16 22:00:00,46.666666666666664,97.59198061246973,155.0,86.66666666666667,71.66666666666667,155.13223140495867,61.81070219726965,78.92824,63.56753
2016-05-16 23:00:00,60.0,97.59198061246973,155.0,83.33333333333333,60.0,155.16528925619835,56.59935910343594,68.166176,58.610313
2016-05-17 00:00:00,50.0,97.59198061246973,155.0,61.666666666666664,51.666666666666664,155.19834710743802,54.033643072851405,61.498707,56.25357
2016-05-17 01:00:00,55.0,97.59198061246973,155.0,53.333333333333336,55.0,155.23140495867767,53.58717523309491,57.34944,54.601692
2016-05-17 02:00:00,51.666666666666664,97.59198061246973,155.0,56.666666666666664,56.666666666666664,155.26446280991735,52.72912022563781,58.02802,55.25719
2016-05-17 03:00:00,53.333333333333336,97.59198061246973,155.0,53.333333333333336,56.666666666666664,155.29752066115702,51.21774068059423,57.44693,53.337173
2016-05-17 04:00:00,53.333333333333336,97.59198061246973,155.0,55.0,50.0,155.3305785123967,51.25281882327917,57.81676,53.521122
2016-05-17 05:00:00,58.333333333333336,97.59198061246973,155.0,51.666666666666664,71.66666666666667,155.36363636363637,58.95128192092264,61.566914,62.144135
2016-05-17 06:00:00,56.666666666666664,97.59198061246973,155.0,53.333333333333336,63.333333333333336,155.39669421487602,68.25127587951712,62.48992,64.82904
2016-05-17 07:00:00,65.0,97.59198061246973,155.0,61.666666666666664,60.0,155.4297520661157,97.14988240163532,63.442116,69.75471
2016-05-17 08:00:00,56.666666666666664,97.59198061246973,155.0,88.33333333333333,56.666666666666664,155.46280991735537,114.99553966627474,80.004555,66.38314
2016-05-17 09:00:00,51.666666666666664,97.59198061246973,155.0,70.0,55.0,155.49586776859505,104.8572836347024,62.662735,57.883987
2016-05-17 10:00:00,53.333333333333336,97.59198061246973,155.0,148.33333333333334,53.333333333333336,155.52892561983472,119.35743557008442,75.08021,58.444614
2016-05-17 11:00:00,51.666666666666664,97.59198061246973,155.0,103.33333333333333,56.666666666666664,155.56198347107437,118.37620962005876,69.37716,57.873867
2016-05-17 12:00:00,53.333333333333336,97.59198061246973,155.0,206.66666666666666,58.333333333333336,155.59504132231405,118.62094595628598,74.54257,60.40736
2016-05-17 13:00:00,41.666666666666664,97.59198061246973,155.0,266.6666666666667,53.333333333333336,155.62809917355372,119.51796632655623,75.84987,62.377983
2016-05-17 14:00:00,53.333333333333336,97.59198061246973,155.0,88.33333333333333,53.333333333333336,155.6611570247934,105.99059744020946,67.06176,62.015156
2016-05-17 15:00:00,51.666666666666664,97.59198061246973,155.0,111.66666666666667,56.666666666666664,155.69421487603304,105.70605924217844,70.04963,62.26098
2016-05-17 16:00:00,66.66666666666667,97.59198061246973,155.0,88.33333333333333,63.333333333333336,155.72727272727272,130.98051624324307,70.193344,79.13418
2016-05-17 17:00:00,153.33333333333334,97.59198061246973,155.0,243.33333333333334,126.66666666666667,155.7603305785124,197.65854444304,120.97422,181.07898
2016-05-17 18:00:00,100.0,97.59198061246973,155.0,155.0,101.66666666666667,155.79338842975207,178.58757414385272,159.2414,144.22781
2016-05-17 19:00:00,123.33333333333333,97.33661202185793,100.0,115.0,105.0,100.0147589373565,86.63973875647619,117.964355,102.59525
2016-05-17 20:00:00,118.33333333333333,97.33661202185793,100.0,96.66666666666667,95.0,100.02951787471302,81.70587668997221,102.78965,90.694046
2016-05-17 21:00:00,65.0,97.33661202185793,100.0,68.33333333333333,68.33333333333333,100.04427681206953,57.51069024475038,82.90049,63.808628
2016-05-17 22:00:00,46.666666666666664,97.33661202185793,100.0,46.666666666666664,58.333333333333336,100.05903574942604,44.913240479615226,64.85545,56.00789
2016-05-17 23:00:00,55.0,97.33661202185793,100.0,60.0,56.666666666666664,100.07379468678255,43.23218888436975,58.03586,53.728558
2016-05-18 00:00:00,51.666666666666664,97.33661202185793,100.0,50.0,51.666666666666664,100.08855362413907,43.12624139336964,60.325703,53.469883
2016-05-18 01:00:00,53.333333333333336,97.33661202185793,100.0,55.0,56.666666666666664,100.10331256149557,46.449302173353885,59.686302,53.309902
2016-05-18 02:00:00,55.0,97.33661202185793,100.0,51.666666666666664,56.666666666666664,100.11807149885209,48.262770403619925,57.74802,53.31908
2016-05-18 03:00:00,51.666666666666664,97.33661202185793,100.0,53.333333333333336,53.333333333333336,100.1328304362086,47.64249901240693,60.41041,51.61153
2016-05-18 04:00:00,51.666666666666664,97.33661202185793,100.0,53.333333333333336,51.666666666666664,100.1475893735651,48.90104811637862,57.173557,51.81675
2016-05-18 05:00:00,65.0,97.33661202185793,100.0,58.333333333333336,68.33333333333333,100.16234831092162,56.75820928923801,63.93731,59.01005
2016-05-18 06:00:00,70.0,97.33661202185793,100.0,56.666666666666664,110.0,100.17710724827812,65.05343246081169,67.57172,69.93234
2016-05-18 07:00:00,53.333333333333336,97.33661202185793,100.0,65.0,76.66666666666667,100.19186618563464,93.76741218052516,94.40052,73.17615
2016-05-18 08:00:00,61.666666666666664,97.33661202185793,100.0,56.666666666666664,161.66666666666666,100.20662512299114,111.24158801397552,67.11355,72.219376
2016-05-18 09:00:00,65.0,97.33661202185793,100.0,51.666666666666664,65.0,100.22138406034766,101.79955834499908,72.75541,63.879738
2016-05-18 10:00:00,58.333333333333336,97.33661202185793,100.0,53.333333333333336,63.333333333333336,100.23614299770416,113.6907574501227,73.42308,63.558018
2016-05-18 11:00:00,70.0,97.33661202185793,100.0,51.666666666666664,55.0,100.25090193506068,115.48093087858832,62.32957,61.00765
2016-05-18 12:00:00,56.666666666666664,97.33661202185793,100.0,53.333333333333336,56.666666666666664,100.26566087241719,114.92687828680056,91.354004,61.58868
2016-05-18 13:00:00,86.66666666666667,97.33661202185793,100.0,41.666666666666664,73.33333333333333,100.28041980977369,113.46575097662226,64.79625,65.23181
2016-05-18 14:00:00,81.66666666666667,97.33661202185793,100.0,53.333333333333336,80.0,100.29517874713021,104.04916948153028,97.39084,68.35376
2016-05-18 15:00:00,83.33333333333333,97.33661202185793,100.0,51.666666666666664,76.66666666666667,100.30993768448671,100.29116632008513,96.2055,68.79092
2016-05-18 16:00:00,105.0,97.33661202185793,100.0,66.66666666666667,75.0,100.32469662184323,124.60658130428985,96.6073,79.113106
2016-05-18 17:00:00,118.33333333333333,97.33661202185793,100.0,153.33333333333334,91.66666666666667,100.33945555919973,193.13394849026375,136.39955,139.10513
2016-05-18 18:00:00,178.33333333333334,97.33661202185793,100.0,100.0,101.66666666666667,100.35421449655625,175.57312936136054,152.49536,131.8118
2016-05-18 19:00:00,143.33333333333334,97.17035350249402,178.33333333333334,123.33333333333333,95.0,178.37346783816034,111.21516933871784,146.77779,116.82387
2016-05-18 20:00:00,223.33333333333334,97.17035350249402,178.33333333333334,118.33333333333333,85.0,178.41360234298733,110.5888596003523,109.8936,97.715836
2016-05-18 21:00:00,81.66666666666667,97.17035350249402,178.33333333333334,65.0,61.666666666666664,178.4537368478143,74.21016802639984,112.4205,65.490456
2016-05-18 22:00:00,51.666666666666664,97.17035350249402,178.33333333333334,46.666666666666664,55.0,178.4938713526413,55.48171080374616,81.58588,57.00274
2016-05-18 23:00:00,56.666666666666664,97.17035350249402,178.33333333333334,55.0,56.666666666666664,178.5340058574683,51.73430880225792,60.78157,55.520847
2016-05-19 00:00:00,51.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,56.666666666666664,178.57414036229528,50.58705805055391,57.65886,54.2722
2016-05-19 01:00:00,51.666666666666664,97.17035350249402,178.33333333333334,53.333333333333336,56.666666666666664,178.61427486712225,51.41293134888845,57.18275,54.754124
2016-05-19 02:00:00,50.0,97.17035350249402,178.33333333333334,55.0,56.666666666666664,178.65440937194924,50.23947325148981,57.111595,54.779133
2016-05-19 03:00:00,51.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,50.0,178.69454387677624,48.9199687119343,57.152245,53.08828
2016-05-19 04:00:00,56.666666666666664,97.17035350249402,178.33333333333334,51.666666666666664,56.666666666666664,178.73467838160323,50.30032153309469,57.35683,53.20525
2016-05-19 05:00:00,55.0,97.17035350249402,178.33333333333334,65.0,61.666666666666664,178.7748128864302,58.706048761267056,60.41918,59.640965
2016-05-19 06:00:00,58.333333333333336,97.17035350249402,178.33333333333334,70.0,48.333333333333336,178.8149473912572,66.5377283243651,58.654556,65.651146
